temperature,vibration,humidity,pressure,energy_consumption,maintenance_required
76.21,55.13,37.59,3.75,1.17,0
79.71,53.6,59.21,2.13,4.51,0
94.39,40.63,55.36,1.97,0.64,1
83.96,35.03,45.28,4.66,1.05,0
82.58,36.06,31.18,1.04,3.39,0
81.81,58.06,69.31,2.56,1.48,0
82.88,75.18,50.69,2.44,1.21,0
74.78,51.17,46.91,1.01,2.44,0
77.77,73.65,49.78,4.07,1.23,0
76.51,38.29,39.33,2.78,3.44,0
63.03,60.7,69.12,1.9,3.54,0
90.47,59.92,42.39,1.57,3.39,1
79.86,56.84,72.58,2.78,3.84,0
69.31,49.14,73.85,3.3,4.2,0
65.87,46.09,62.28,1.47,4.15,0
73.19,46.13,56.03,1.58,2.08,0
77.43,74.71,30.02,2.71,4.28,0
86.65,58.77,47.53,2.55,2.49,0
60.86,69.47,59.68,1.36,3.71,0
72.89,64.88,32.03,4.4,0.99,0
79.7,38.21,66.7,2.16,4.66,0
74.28,39.74,33.41,4.65,4.32,0
93.52,42.79,75.41,3.12,1.37,1
62.69,42.19,61.23,1.99,3.03,0
64.8,49.94,71.24,3.98,3.52,0
83.1,71.77,78.6,3.45,1.59,0
92.43,65.97,41.93,4.15,0.65,1
64.95,59.1,52.64,1.36,1.95,0
86.02,36.17,59.61,3.89,1.54,0
76.02,55.98,31.88,4.81,1.01,0
61.05,64.03,32.34,4.23,0.87,0
82.04,65.65,70.89,4.46,2.89,0
79.39,58.31,57.49,1.26,4.9,1
87.61,44.83,34.75,3.68,4.73,0
96.02,43.22,33.08,2.89,1.07,1
73.46,35.32,53.72,2.07,4.39,0
86.44,56.23,58.35,3.32,1.87,0
85.51,50.25,43.27,1.45,1.38,0
56.99,56.77,48.06,4.85,3.6,0
86.47,82.02,72.48,1.14,1.54,1
68.16,49.78,63.83,1.29,2.97,0
67.73,66.03,51.42,1.27,4.72,1
68.68,52.18,39.45,1.8,2.49,0
75.31,49.79,54.02,4.34,0.9,0
88.91,37.31,59.45,2.69,4.68,0
63.29,48.63,40.36,2.82,4.51,0
72.65,47.57,75.49,1.85,1.52,0
69.69,64.26,56.65,4.06,1.01,0
75.25,43.48,57.57,4.43,3.52,1
87.95,40.79,30.34,1.41,1.95,0
84.81,57.1,33.22,3.15,0.54,0
81.38,39.4,52.79,3.23,3.08,0
56.56,43.61,34.3,2.51,2.72,0
70.38,26.67,63.59,1.27,2.15,0
73.99,38.55,75.2,3.75,2.75,0
70.49,59.14,67.91,1.56,3.66,0
97.06,31.82,46.48,2.15,3.91,1
88.2,47.65,56.66,4.25,1.01,1
70.44,49.79,78.41,2.9,3.46,0
80.35,61.3,48.61,1.85,0.5,0
78.99,65.71,78.47,4.17,3.31,0
75.65,58.65,76.61,4.48,2.39,0
70.43,38.17,44.58,4.8,2.9,1
67.7,57.57,44.01,1.75,2.16,0
85.02,34.12,74.12,2.27,4.76,0
69.95,39.01,66.49,3.4,0.52,0
64.92,46.22,62.87,4.85,3.93,0
81.76,46.35,32.09,1.2,3.99,1
69.5,37.59,41.8,2.38,1.16,0
55.34,34.48,56.98,4.97,4.31,0
85.57,43.21,39.98,4.51,4.04,0
60.49,48.08,55.03,4.17,3.07,0
77.73,51.85,32.28,1.95,2.22,0
73.57,32.11,30.38,3.03,2.87,0
64.54,57.32,41.44,4.41,2.08,0
52.88,45.06,40.51,2.08,1.6,1
80.97,57.8,70.93,3.78,2.67,0
73.86,30.92,52.87,2.93,1.02,0
53.86,83.19,38.06,1.04,2.06,1
81.2,58.13,33.12,3.17,1.26,0
55.52,51.17,51.61,1.49,2.65,1
81.71,37.17,71.29,1.4,0.89,0
68.45,36.06,34.61,3.53,4.88,0
76.45,40.27,73.32,1.04,2.34,0
87.29,38.21,44.59,3.4,1.3,0
71.3,54.68,73.6,2.72,2.36,0
82.11,41.66,59.7,3.21,2.22,0
69.93,22.27,70.7,2.62,1.23,0
82.05,71.8,65.88,3.32,1.92,1
67.36,65.41,76.81,3.13,4.02,0
73.94,44.67,63.5,1.08,3.51,0
77.04,71.92,52.31,3.03,2.21,0
84.12,25.65,47.96,1.11,2.54,0
71.81,33.37,38.81,4.19,0.96,1
87.05,47.67,43.4,4.45,4.62,1
64.34,35.14,55.61,3.61,1.74,0
67.91,52.25,78.04,2.56,4.1,0
70.95,48.12,78.57,1.31,4.6,0
73.3,59.99,36.83,3.88,2.11,0
75.55,46.29,57.16,4.1,4.61,0
84.48,55.59,75.56,2.59,1.12,0
85.11,30.79,30.81,2.39,0.53,0
71.06,59.8,39.49,4.46,4.54,0
82.11,12.56,47.73,3.6,4.39,0
71.23,63.14,59.5,3.98,1.37,0
82.24,37.37,31.44,2.53,3.43,1
56.8,57.71,73.14,3.6,4.94,0
92.8,55.39,50.36,1.32,1.03,1
54.17,62.38,55.43,3.75,1.06,0
83.31,41.7,48.75,1.12,2.41,0
51.01,41.84,65.59,2.65,3.08,0
62.07,46.53,38.07,4.49,3.98,0
82.78,55.41,52.62,1.99,3.99,0
65.97,52.54,44.88,4.38,0.89,0
68.54,85.38,36.51,2.3,0.97,1
68.18,52.7,31.05,3.28,1.93,0
67.31,66.97,72.35,1.45,1.29,0
87.82,38.82,77.77,1.25,2.73,0
75.38,35.22,54.87,2.08,0.94,0
78.36,31.8,32.06,3.14,4.77,0
65.3,36.46,40.65,4.93,2.02,1
88.44,60.26,60.81,1.79,3.8,0
73.91,72.18,43.31,1.16,4.36,0
59.5,28.6,58.16,2.2,4.41,1
77.72,50.21,66.56,2.93,4.96,0
75.91,53.87,31.22,4.27,1.3,0
91.14,33.31,71.98,2.37,3.18,1
81.93,81.4,37.55,2.05,3.19,1
94.3,49.99,34.62,2.8,1.09,1
74.4,36.0,35.62,4.69,2.54,0
77.33,66.77,38.67,4.0,1.24,0
55.96,42.18,41.2,4.73,3.66,0
73.23,44.2,70.1,4.93,1.96,0
85.58,38.45,68.54,4.82,1.99,0
82.04,70.89,70.0,2.09,1.31,1
67.01,7.55,42.48,4.18,3.98,0
78.56,72.36,53.2,3.63,4.39,0
62.83,41.85,76.41,2.03,1.38,1
76.58,73.71,62.07,1.46,1.04,0
87.37,40.38,52.78,3.34,2.76,1
75.03,77.98,47.82,1.41,2.47,0
69.33,69.52,39.06,3.29,4.6,1
82.41,71.12,63.48,4.43,2.65,0
94.53,31.09,75.65,1.82,1.32,1
69.78,45.63,70.54,4.05,3.88,0
77.49,55.45,38.07,1.96,3.02,1
81.81,36.66,52.28,3.96,2.21,0
63.16,53.75,53.35,4.83,2.92,0
71.13,60.31,54.46,4.34,1.73,0
70.98,35.6,35.51,4.99,3.11,0
55.25,23.6,62.05,2.75,4.91,0
86.31,19.89,58.06,1.56,1.78,0
86.06,24.61,73.83,4.3,0.87,0
58.89,53.2,64.59,4.53,1.77,0
74.58,48.11,43.72,1.3,4.09,0
67.37,50.09,47.6,1.05,4.94,0
69.76,72.27,61.76,4.95,1.88,0
77.18,33.53,64.35,3.15,2.88,0
65.35,44.09,56.55,1.24,4.24,0
70.15,56.31,47.71,2.97,3.69,0
83.5,44.96,45.79,1.84,1.1,0
86.47,66.08,37.02,1.68,2.47,0
55.28,49.69,70.96,3.82,1.37,0
94.6,18.29,51.04,1.98,4.36,1
72.94,34.84,72.52,1.65,4.24,1
85.64,62.84,66.49,4.63,4.68,0
94.28,37.88,55.19,2.64,0.83,1
96.02,85.94,41.21,3.81,3.21,1
60.72,65.03,72.06,4.06,4.3,0
58.0,82.45,65.32,4.75,4.98,1
96.46,35.52,69.4,1.17,2.9,1
68.49,62.58,52.22,2.07,3.01,0
54.76,64.4,47.3,4.72,2.37,0
70.34,82.41,51.4,1.1,3.21,1
70.95,42.41,70.52,3.46,1.95,0
84.76,54.08,43.48,1.33,3.6,0
81.02,53.18,75.3,3.82,1.71,0
50.49,64.46,36.99,1.39,4.64,1
75.01,63.59,60.66,3.41,2.37,1
55.91,56.44,74.33,3.28,3.16,0
79.6,36.22,74.28,1.77,1.97,0
75.67,8.92,31.41,2.95,2.75,0
81.96,54.72,52.26,1.97,2.01,0
60.24,64.42,52.21,1.59,1.09,0
66.58,16.48,42.42,4.18,3.28,0
68.56,48.98,48.71,1.15,3.63,0
82.73,67.12,55.35,3.47,3.08,0
91.65,45.92,30.05,4.5,2.2,1
64.06,53.45,44.06,4.8,2.58,1
72.42,61.71,50.08,2.1,3.15,0
78.58,65.81,46.64,4.34,0.84,0
79.09,36.09,59.17,2.88,1.11,0
73.49,51.16,76.94,1.58,1.04,0
62.37,36.23,50.03,1.11,4.42,0
82.27,39.03,45.3,4.12,3.21,0
65.88,44.02,65.89,3.84,1.65,0
76.61,60.6,33.87,2.73,0.79,0
71.88,71.3,51.04,3.63,2.52,0
70.35,28.25,68.76,1.99,0.99,0
75.54,81.58,54.52,1.96,0.96,1
83.08,71.75,66.07,1.47,3.78,0
86.33,33.34,76.18,1.12,5.0,0
81.14,40.19,59.23,3.5,4.14,0
84.53,67.06,70.31,2.15,2.81,0
80.53,55.1,50.18,3.07,4.94,0
68.41,40.43,57.94,1.73,4.28,1
89.59,51.45,79.91,2.68,3.62,0
59.58,58.6,74.02,1.4,2.87,0
67.04,40.84,46.83,1.13,4.14,1
94.67,58.02,54.87,2.16,1.86,1
84.36,42.17,64.15,3.91,3.03,0
83.54,59.85,51.22,4.49,3.91,0
78.33,52.7,53.54,4.97,3.76,0
67.77,55.17,64.06,4.96,3.19,0
79.91,47.19,59.73,3.69,3.65,0
66.63,50.55,47.2,1.94,0.57,1
67.39,31.32,73.02,4.42,1.35,0
58.92,42.86,30.09,4.49,3.48,0
62.42,57.9,75.84,3.58,1.73,0
63.31,61.59,30.77,3.51,0.51,0
51.03,63.83,78.65,2.75,0.57,0
87.05,62.6,67.12,2.42,2.0,0
76.28,49.02,65.84,3.28,4.21,0
78.32,72.87,60.7,2.49,3.13,0
85.09,54.98,57.34,2.0,4.3,1
68.13,59.54,75.19,4.99,4.03,0
90.44,46.81,68.51,1.21,4.19,1
78.12,50.36,60.48,2.67,4.44,0
71.13,43.12,35.38,4.45,0.52,0
66.51,44.52,67.7,3.0,3.37,0
86.96,64.14,56.05,3.97,2.91,0
75.11,50.87,47.4,3.06,3.39,0
81.33,51.24,73.23,4.29,3.62,0
80.32,58.1,78.3,3.75,1.22,0
96.6,30.82,37.87,3.55,3.57,1
95.02,56.18,34.44,1.1,2.77,1
75.02,44.56,41.48,1.06,1.43,0
60.85,56.3,55.3,1.47,4.02,0
93.2,28.84,40.65,3.87,4.8,1
72.89,34.72,50.28,3.27,4.77,0
68.48,31.5,56.08,2.62,1.2,0
61.31,42.35,47.85,4.24,3.12,0
74.63,58.91,34.3,4.65,4.38,0
80.76,42.83,31.31,2.76,1.14,0
77.21,58.54,56.0,3.86,2.55,0
79.83,56.52,65.97,2.49,1.24,0
89.98,52.85,64.32,1.55,3.26,0
89.88,49.32,61.01,4.43,3.25,1
76.33,53.16,38.33,4.92,3.93,0
91.97,57.13,51.86,2.52,2.77,1
82.22,50.47,50.27,3.53,1.33,0
73.99,80.6,34.2,3.77,4.24,1
83.73,22.02,66.92,2.87,4.12,0
91.15,28.03,32.0,4.05,3.89,1
69.45,44.72,74.12,2.0,1.96,0
77.05,86.0,57.91,3.21,3.15,1
69.2,41.62,55.22,1.14,3.98,0
50.71,61.61,39.46,3.69,0.59,0
77.29,62.45,77.01,4.92,2.99,0
61.59,70.13,73.68,3.18,0.89,0
67.94,49.59,56.77,3.31,3.62,0
67.52,60.4,62.41,4.26,4.4,1
67.88,39.9,33.76,1.72,2.58,0
73.16,60.07,34.98,4.47,4.18,0
70.71,46.6,68.21,3.79,3.81,1
64.49,41.39,77.42,4.27,2.38,0
67.67,57.36,79.05,3.6,3.52,0
71.88,51.76,41.79,2.06,4.77,1
90.66,68.07,77.46,1.02,0.59,1
61.99,42.5,31.27,4.52,3.83,0
73.76,50.47,43.78,2.98,3.79,1
55.56,50.2,37.92,3.25,2.86,0
103.32,82.39,69.47,2.8,4.15,1
79.87,52.92,44.82,3.41,0.69,0
75.23,66.85,73.89,4.02,2.08,0
49.65,101.3,51.19,3.09,1.09,1
74.98,56.88,65.48,1.2,4.53,1
65.49,18.94,52.39,1.57,1.74,0
100.98,53.73,77.09,2.2,2.05,1
72.38,43.38,37.15,2.14,4.66,0
75.54,45.0,32.14,4.3,2.22,0
43.4,58.14,71.31,2.02,4.83,0
74.4,36.55,78.18,4.54,2.03,0
77.62,85.45,50.26,4.21,2.33,1
82.99,94.28,73.11,2.36,2.34,1
84.48,54.9,69.25,3.54,2.49,0
80.79,80.7,70.88,1.65,3.36,1
70.42,70.6,66.17,2.38,4.73,0
73.05,37.22,33.9,1.24,3.73,0
72.01,43.46,47.25,2.11,1.63,0
75.12,59.73,36.74,3.34,3.75,0
79.01,50.55,78.66,4.6,2.24,1
70.56,77.69,36.33,2.04,4.62,0
80.45,46.13,52.06,2.83,1.87,0
69.31,51.17,30.96,1.18,0.91,0
66.79,38.11,43.69,1.91,3.15,0
76.51,62.77,38.73,1.56,0.87,0
66.27,53.25,51.07,2.02,1.41,0
75.48,27.62,55.03,4.23,2.73,0
64.5,67.6,53.13,1.24,2.35,0
80.71,47.29,45.77,4.19,1.07,0
83.72,54.53,46.72,1.82,2.34,0
54.97,52.1,34.37,3.29,0.87,0
82.97,76.25,68.41,3.84,4.47,0
64.12,53.49,46.35,2.43,2.82,0
73.91,62.08,69.75,3.98,3.24,0
66.25,51.05,66.03,2.29,1.22,0
72.72,35.77,39.57,1.62,4.13,0
78.22,48.85,36.98,3.35,4.65,0
76.8,39.9,53.71,4.57,2.39,0
51.83,42.81,63.74,1.17,2.89,0
84.9,57.13,60.57,2.76,2.5,0
57.6,34.45,58.54,3.11,3.07,0
71.02,81.42,42.4,1.83,4.89,1
53.58,80.88,49.23,4.56,2.79,1
56.99,35.87,69.93,4.54,3.31,1
76.68,54.57,59.48,4.18,4.96,0
80.84,38.61,58.21,2.63,4.76,0
80.89,47.7,41.64,4.16,4.3,1
65.43,51.41,75.79,3.5,4.04,0
84.16,66.72,78.03,1.96,2.33,0
71.28,46.4,35.95,4.08,2.64,0
68.08,82.65,67.39,3.32,0.7,1
87.54,44.59,55.95,4.39,3.96,0
80.46,35.26,32.33,1.21,4.21,0
77.11,64.61,52.04,3.18,2.0,0
70.71,56.09,62.96,3.39,2.98,0
69.06,37.07,52.59,1.58,1.59,0
71.26,46.87,58.29,4.61,1.3,0
76.33,43.02,66.74,4.67,1.31,0
81.02,71.4,65.23,2.47,3.85,0
77.94,51.19,58.38,4.4,4.58,0
83.7,36.1,43.22,1.55,2.89,0
76.68,51.44,73.69,4.92,4.4,0
84.51,53.8,61.09,1.74,1.36,0
74.56,67.61,67.85,1.32,2.53,1
82.95,34.16,62.57,4.06,4.66,0
86.53,42.86,54.37,2.28,0.69,0
69.03,50.77,34.75,4.9,2.5,1
68.63,36.03,52.23,1.88,3.37,0
73.3,39.83,44.08,1.76,0.93,0
75.53,94.62,46.14,2.44,1.47,1
76.96,54.72,71.26,2.57,1.71,0
89.76,42.79,30.91,3.95,1.58,0
81.43,57.55,64.77,3.66,0.86,0
73.83,56.88,40.51,3.7,1.6,0
74.19,70.63,47.38,2.52,0.97,0
68.16,27.46,75.66,3.13,3.36,1
77.04,52.03,31.82,1.75,2.37,0
75.53,63.03,49.4,4.89,1.18,0
71.3,47.26,78.01,3.32,0.7,0
71.78,47.67,60.25,3.0,1.46,0
82.15,26.64,63.64,1.94,1.71,0
79.15,52.87,52.58,2.58,4.77,1
64.46,50.51,56.61,3.37,3.95,1
71.93,52.56,53.66,2.44,3.89,1
80.44,62.8,37.71,3.25,3.37,1
68.58,62.01,78.11,3.7,4.83,0
83.42,49.97,71.44,2.27,2.26,0
57.5,36.71,35.27,1.56,1.45,0
72.24,47.75,37.73,1.05,3.64,0
73.35,40.26,69.06,3.3,1.65,0
86.61,59.19,42.12,1.99,3.29,0
61.01,33.19,34.69,1.13,4.43,1
89.74,30.39,74.78,4.62,2.97,0
74.53,43.24,45.3,3.82,1.73,0
92.03,69.72,34.98,4.63,1.89,1
74.77,37.06,45.62,4.1,1.09,0
79.52,56.69,71.35,1.21,4.63,0
84.51,48.1,60.09,1.28,0.98,0
74.04,40.08,55.81,2.26,3.99,0
76.81,62.14,79.9,3.69,3.2,0
70.58,40.97,30.54,1.49,3.75,0
73.39,21.19,65.49,4.52,4.6,0
70.55,56.52,70.0,1.68,1.3,0
88.37,50.53,55.57,4.13,4.5,0
64.61,48.53,70.1,1.34,1.03,0
84.87,60.21,50.48,2.95,3.9,0
76.07,41.99,68.13,2.83,1.02,0
45.28,69.59,31.58,4.73,1.76,0
68.11,50.51,65.16,2.47,2.21,0
85.31,44.3,54.46,2.52,0.89,0
70.53,35.32,59.44,3.25,2.01,0
61.8,69.05,30.44,2.85,1.66,0
68.54,45.29,57.48,1.74,3.83,0
49.26,34.98,53.94,1.71,2.61,0
68.6,39.25,64.15,3.48,1.88,0
65.01,29.78,60.53,3.98,3.82,0
58.77,40.31,51.74,4.99,3.87,0
73.04,37.72,43.93,3.18,1.26,0
57.51,44.41,61.59,3.31,4.61,0
82.63,33.43,67.52,3.61,1.16,0
76.23,50.32,41.79,4.11,1.59,0
68.94,22.67,30.08,3.64,4.34,0
69.23,59.18,55.5,1.47,4.64,0
81.42,53.42,57.58,4.24,4.22,0
82.24,48.07,44.1,4.53,1.93,0
61.1,35.57,78.16,2.36,3.44,0
74.12,54.42,31.99,1.91,0.59,0
80.33,34.68,75.41,4.85,3.1,0
72.68,40.19,49.48,3.94,2.05,0
62.78,53.36,65.61,3.59,1.18,0
71.01,38.15,70.01,4.33,3.14,0
82.87,61.86,62.32,4.66,2.09,0
73.26,65.17,41.07,3.11,4.88,0
73.44,48.8,42.88,1.7,3.24,0
78.91,66.62,66.49,2.41,1.58,0
98.99,36.9,63.61,3.3,3.28,1
82.34,22.06,58.84,4.11,3.83,0
63.86,39.33,45.54,2.32,2.72,1
60.73,57.51,79.01,2.59,1.48,0
86.95,55.67,74.77,4.09,4.66,0
73.92,57.48,77.19,4.51,1.04,0
68.95,36.63,53.0,3.32,4.54,0
72.86,71.19,44.32,3.4,2.66,0
62.24,37.84,44.84,2.67,2.59,0
71.49,55.52,64.24,2.14,2.61,0
74.34,55.66,33.49,3.34,2.34,0
95.69,75.69,78.44,1.6,4.31,1
79.85,44.34,57.43,4.39,2.32,0
61.14,54.03,39.94,2.47,4.7,0
78.5,66.05,50.3,4.72,2.56,0
80.26,62.89,44.99,1.59,0.94,0
72.37,21.69,58.43,3.69,0.98,0
73.62,0.0,69.68,3.91,3.85,0
88.43,42.68,57.84,2.92,3.1,0
69.72,33.34,43.16,3.08,1.98,0
55.16,49.61,72.93,3.69,4.2,0
80.73,77.56,31.18,1.06,1.53,0
91.48,48.85,53.88,3.32,1.63,1
81.08,37.65,44.97,3.37,3.32,0
74.86,38.4,33.75,4.59,2.48,0
59.28,75.64,43.01,3.51,3.23,0
84.16,51.23,37.7,3.91,2.75,1
54.0,45.05,79.5,4.82,2.21,0
65.76,32.83,52.64,2.6,0.76,0
78.9,31.57,60.53,3.11,2.8,0
87.57,52.75,79.67,1.75,2.95,0
98.2,47.22,63.03,2.99,3.59,1
90.12,63.6,54.45,1.75,2.96,1
66.01,44.16,62.38,3.46,1.74,0
91.05,14.89,78.16,2.99,3.76,1
82.52,63.41,58.03,2.43,4.76,0
84.67,51.29,63.18,2.62,0.67,0
74.17,11.28,70.02,3.4,0.96,0
66.78,57.75,65.84,4.53,1.6,0
58.78,74.71,56.78,1.28,2.75,0
73.25,66.71,40.18,1.19,2.09,0
84.21,65.9,35.7,4.73,1.27,0
68.73,52.91,35.84,4.79,2.34,0
75.95,42.04,46.71,4.66,3.22,0
58.76,50.8,65.77,1.45,2.04,0
59.38,43.15,49.47,2.49,4.79,0
88.42,53.94,53.02,2.14,1.83,0
77.2,49.69,78.51,3.02,2.73,0
78.82,15.41,58.26,4.8,4.9,0
67.63,26.67,67.65,3.69,3.21,0
81.02,76.99,66.2,4.6,3.55,0
84.96,56.43,32.67,4.0,4.12,0
63.47,60.75,55.92,4.21,4.21,0
80.64,57.43,34.52,1.05,0.72,1
71.47,58.0,34.98,2.94,3.11,0
69.13,24.8,69.78,5.0,1.97,0
93.21,54.07,32.75,1.64,1.69,1
81.97,49.23,50.83,4.82,1.25,0
64.99,47.15,68.62,3.83,4.06,0
91.68,56.57,73.52,1.82,3.74,1
85.49,61.41,44.33,3.62,2.06,0
71.77,59.4,35.18,4.91,1.23,0
56.57,49.23,64.17,3.34,3.78,0
84.47,59.13,62.75,3.55,2.84,0
78.33,55.85,50.21,3.09,2.11,0
70.67,47.16,61.24,2.19,4.18,0
72.39,75.54,63.47,3.16,2.43,0
74.53,68.54,58.35,2.24,3.14,0
72.4,44.46,30.85,1.19,1.11,0
72.59,22.9,31.16,1.68,4.89,0
76.71,54.76,33.84,2.09,2.39,0
78.26,16.76,78.72,3.31,1.94,0
74.98,51.03,64.61,1.21,3.15,0
64.71,40.55,76.84,3.27,2.54,0
66.69,46.28,43.31,3.49,3.5,0
64.3,55.25,51.47,3.78,2.51,0
66.8,51.12,46.28,2.92,4.49,0
81.62,64.71,50.05,3.27,1.47,0
48.52,58.57,78.53,3.39,3.5,0
80.22,50.94,51.96,3.32,1.76,0
69.13,50.06,54.11,1.86,1.16,0
74.56,39.38,34.96,3.9,3.31,0
81.61,33.66,50.21,1.97,4.83,0
79.18,15.21,61.66,4.8,2.72,0
74.59,48.39,71.87,2.25,4.45,0
69.27,55.74,72.81,2.01,4.06,0
61.42,33.53,70.14,4.43,3.04,0
69.44,40.44,51.65,1.92,4.74,0
77.22,39.21,72.0,4.75,4.46,0
64.12,75.9,45.54,4.66,2.69,0
79.36,62.54,74.73,3.0,3.72,0
82.42,49.33,52.81,1.12,0.98,0
88.91,55.86,53.55,2.79,4.6,0
68.53,56.54,65.52,4.32,3.55,0
78.47,29.52,41.83,4.84,0.62,0
86.11,57.54,61.86,1.38,2.64,0
65.86,58.04,42.14,2.9,3.93,0
77.82,34.58,69.22,1.93,4.39,0
94.53,45.59,73.7,3.85,1.93,1
73.6,23.02,43.6,3.86,1.15,0
48.12,32.74,74.27,1.83,1.92,0
71.42,37.05,40.59,2.1,1.87,0
88.56,46.62,32.48,3.31,4.68,0
92.89,27.89,76.68,1.45,0.73,1
96.89,53.62,49.5,4.47,3.54,1
57.67,51.67,68.03,2.46,3.6,0
77.78,45.08,70.17,2.16,3.59,0
74.73,58.62,59.1,4.95,3.42,0
55.98,61.47,53.58,4.99,1.18,1
64.41,52.15,56.48,3.53,0.73,0
84.05,45.81,72.46,3.36,4.08,1
71.71,21.0,59.84,2.25,2.68,1
59.32,70.44,48.56,4.79,0.78,0
63.01,43.66,37.29,2.96,3.36,0
80.67,71.87,56.52,1.54,0.6,1
73.93,50.93,76.69,4.62,3.37,1
75.44,34.83,68.73,4.14,2.24,0
62.31,69.52,51.04,1.91,4.45,0
74.59,35.47,36.34,3.1,1.27,0
73.67,48.57,71.56,1.5,2.66,0
69.53,45.12,63.95,3.67,4.81,0
74.37,49.68,50.63,1.68,0.82,0
64.54,51.09,38.63,4.86,1.23,0
68.03,23.78,58.72,4.8,4.23,1
78.86,73.8,71.83,3.4,1.65,0
66.09,64.13,51.37,1.38,3.82,0
78.16,40.23,75.52,1.71,4.12,0
66.15,44.15,34.38,2.37,2.64,1
77.11,76.27,64.29,4.02,4.95,1
79.37,54.63,58.19,2.87,4.27,0
75.56,54.82,77.87,4.39,1.3,0
78.04,39.89,73.4,3.72,3.55,0
72.23,31.2,77.86,3.4,3.64,0
80.37,48.58,61.09,3.17,0.89,1
71.95,58.27,71.76,4.88,1.23,0
80.83,43.03,73.1,2.83,2.54,0
88.82,57.38,62.2,3.03,0.6,0
85.05,67.6,35.5,2.86,1.11,0
88.51,54.65,71.44,3.07,1.16,0
65.83,48.06,75.15,4.83,3.36,0
85.43,63.59,51.05,4.0,3.29,0
75.87,52.18,32.89,2.53,1.24,0
56.21,66.96,57.2,1.3,1.73,0
85.73,50.12,69.01,3.55,4.15,0
87.31,42.44,68.58,4.47,3.27,1
86.99,38.46,42.55,2.99,2.84,0
71.26,49.92,51.98,2.69,4.15,0
71.64,35.75,72.72,4.32,3.5,0
86.04,46.06,45.71,2.74,3.09,0
81.25,26.17,62.27,2.02,0.65,1
77.57,58.53,41.91,3.49,3.06,0
76.09,35.38,51.98,4.0,3.78,0
83.02,62.23,36.4,2.5,0.68,0
76.78,46.16,55.49,3.17,4.58,0
64.48,47.87,60.62,1.98,3.01,1
50.42,54.37,32.8,2.71,4.35,0
83.06,50.82,73.02,2.75,4.11,0
87.98,29.71,39.84,4.69,0.58,0
66.86,65.34,30.98,2.92,3.13,1
64.7,62.14,54.6,2.09,4.01,0
66.42,49.2,51.39,1.78,2.75,1
61.34,33.72,42.75,3.34,4.59,0
83.93,45.16,78.77,4.69,3.77,0
56.98,68.81,36.2,3.25,3.68,0
69.08,34.05,64.56,2.66,2.03,0
79.69,39.8,51.22,4.12,0.55,0
60.93,47.13,32.06,4.81,0.63,0
79.67,73.01,46.82,2.64,3.47,0
74.22,25.78,34.07,2.31,3.35,0
63.41,78.28,36.52,3.03,3.08,0
60.67,53.15,78.16,3.09,3.27,0
82.75,47.23,33.13,3.91,4.22,0
77.6,50.4,46.17,2.62,4.13,0
58.2,21.9,45.18,1.9,1.87,0
79.51,59.06,39.85,3.91,1.95,0
77.34,40.34,41.5,1.38,1.57,1
84.31,46.61,54.2,4.33,1.32,0
80.67,60.18,41.87,1.04,4.97,0
79.51,48.77,58.6,3.29,4.85,0
62.35,75.03,63.29,4.07,4.24,0
76.44,47.42,77.6,3.78,2.67,0
72.0,50.59,54.09,2.01,3.57,0
58.0,28.67,71.63,4.04,3.97,0
58.52,59.07,37.82,2.22,4.91,0
66.31,71.34,63.36,1.15,4.15,0
84.2,72.19,76.13,2.54,1.16,0
68.39,69.75,71.71,4.35,2.63,0
65.97,70.51,51.5,4.22,3.94,0
83.01,34.42,34.81,3.59,4.63,0
80.66,55.65,67.7,4.25,3.09,0
55.96,26.66,46.09,1.37,3.65,0
85.95,26.02,36.77,4.96,4.01,0
81.15,46.9,35.38,3.94,2.42,0
96.92,66.38,65.41,4.87,4.1,1
87.87,47.24,74.87,1.3,3.32,0
69.42,40.13,63.53,2.42,3.18,0
63.19,79.8,40.75,1.01,2.06,0
101.9,67.99,75.58,4.46,3.61,1
99.5,46.89,79.74,4.41,3.67,1
80.08,55.29,64.32,4.14,3.08,0
87.56,62.3,39.27,4.49,4.93,0
87.81,51.12,62.2,4.11,2.47,1
89.29,52.88,73.2,4.31,3.29,0
83.14,44.7,44.65,3.52,2.61,1
65.97,61.14,37.3,1.33,3.1,0
79.5,31.62,69.87,4.54,4.81,1
88.36,67.5,48.71,2.21,4.03,0
64.3,59.06,68.09,1.86,2.91,0
79.3,50.39,67.03,2.37,2.42,0
86.25,58.7,75.54,4.01,2.52,0
92.39,21.25,35.93,1.05,3.42,1
78.04,68.68,60.93,3.87,1.2,0
71.26,61.47,76.28,5.0,4.19,0
78.01,25.32,41.18,5.0,4.31,0
77.15,46.46,32.17,2.11,2.4,0
73.75,61.3,41.83,1.97,4.45,0
83.42,47.57,56.23,4.08,3.9,0
78.16,67.06,56.55,1.91,3.26,1
70.39,42.63,56.59,4.61,1.29,0
65.99,34.59,79.49,3.95,0.76,0
79.44,39.65,57.4,2.16,3.6,0
79.0,44.09,31.02,3.45,0.63,1
64.14,31.62,48.17,2.49,1.47,0
92.61,44.4,30.92,1.73,1.0,1
73.41,40.44,35.66,1.69,2.14,0
93.81,66.6,51.97,4.71,4.49,1
63.26,41.54,40.21,3.5,4.2,0
74.96,89.32,64.62,1.53,0.93,1
